gRNA_id,gene,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_SY-5609_10nM_REP1,CBE_SY-5609_10nM_REP2,CBE_SY-5609_10nM_REP3,CBE_SY-5609_100nM_REP1,CBE_SY-5609_100nM_REP2,CBE_SY-5609_100nM_REP3,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3
gRNA_CDK9_targ_1261,CDK9,7561.0,9132.0,17937.0,13779.0,17041.0,13019.0,2256.0,84.0,1447.0,417.0,320.0,883.0,21508.0,9290.0,12505.0,20449.0,9131.0,6603.0,1445.0,5464.0,4936.0,16414.0,6596.0,12347.0
gRNA_CDK9_targ_1262,CDK9,4857.0,8897.0,11865.0,11291.0,13677.0,4272.0,15963.0,138.0,26.0,138.0,437.0,1304.0,2873.0,2927.0,10063.0,7293.0,4823.0,1470.0,431.0,1839.0,677.0,2695.0,2200.0,380.0
gRNA_CDK9_targ_1263,CDK9,20087.0,12482.0,23271.0,20553.0,16315.0,19466.0,21069.0,18443.0,2938.0,631.0,6357.0,7879.0,26334.0,23005.0,27308.0,26691.0,21783.0,13115.0,1809.0,18051.0,9195.0,20183.0,24290.0,9806.0
gRNA_CDK9_targ_1264,CDK9,29309.0,20671.0,23419.0,24799.0,22808.0,18672.0,3428.0,2277.0,1441.0,577.0,2875.0,14127.0,30667.0,17432.0,17075.0,27806.0,12667.0,13400.0,1783.0,12331.0,11355.0,23779.0,14705.0,14086.0
gRNA_CDK9_targ_1265,CDK9,24529.0,26441.0,34397.0,34924.0,16555.0,22171.0,5391.0,56879.0,5512.0,1354.0,183310.0,9501.0,38881.0,24617.0,31876.0,33091.0,18632.0,23002.0,4445.0,18884.0,26551.0,30765.0,14158.0,12659.0
gRNA_CDK9_targ_1266,CDK9,22108.0,14330.0,27268.0,29523.0,24738.0,19364.0,17368.0,3750.0,1310.0,49912.0,2010.0,3551.0,17346.0,17004.0,25512.0,23275.0,18736.0,19986.0,2163.0,15402.0,24365.0,17684.0,21276.0,10406.0
gRNA_CDK9_targ_1267,CDK9,15582.0,9390.0,19479.0,29753.0,11722.0,7524.0,1551.0,88.0,1057.0,421.0,1985.0,1888.0,4845.0,5577.0,5556.0,9709.0,3198.0,6905.0,813.0,5067.0,7035.0,8312.0,11133.0,3897.0
gRNA_CDK9_targ_1268,CDK9,11305.0,31120.0,26655.0,7932.0,8913.0,9122.0,608.0,244.0,6415.0,270.0,2327.0,3434.0,15194.0,11473.0,18952.0,16881.0,9612.0,9296.0,1036.0,12680.0,23729.0,13018.0,16240.0,26721.0
gRNA_CDK9_targ_1269,CDK9,27806.0,10458.0,25035.0,47806.0,24048.0,14231.0,3255.0,523.0,1259.0,688.0,2168.0,1706.0,21335.0,15205.0,20351.0,23163.0,9488.0,8943.0,2195.0,18718.0,19632.0,11208.0,18412.0,5991.0
gRNA_CDK9_targ_1270,CDK9,14735.0,14144.0,15482.0,12436.0,7058.0,7226.0,5399.0,2186.0,672.0,619.0,3029.0,1796.0,8118.0,9347.0,8829.0,11272.0,3982.0,5759.0,505.0,9546.0,4872.0,8679.0,7729.0,10456.0
gRNA_CDK9_targ_1271,CDK9,51288.0,33225.0,66176.0,55608.0,28328.0,39639.0,114258.0,1805.0,2123.0,2669.0,30795.0,5574.0,75267.0,56082.0,105698.0,73344.0,47009.0,46876.0,8995.0,77246.0,49618.0,50277.0,99822.0,82526.0
gRNA_CDK9_targ_1272,CDK9,17765.0,13965.0,37124.0,38562.0,13405.0,15746.0,2602.0,3477.0,1109.0,1517.0,1257.0,1879.0,26041.0,14786.0,15073.0,25834.0,21787.0,11449.0,2787.0,19328.0,20320.0,19660.0,29833.0,54569.0
gRNA_CDK9_targ_1273,CDK9,12043.0,22547.0,38106.0,25645.0,14645.0,21849.0,26239.0,4830.0,4801.0,949.0,1975.0,2793.0,31500.0,23434.0,45393.0,34631.0,12331.0,15425.0,1614.0,24376.0,19770.0,19460.0,30455.0,21815.0
gRNA_CDK9_targ_1274,CDK9,34134.0,17986.0,55300.0,18204.0,22409.0,30938.0,12947.0,3152.0,1260.0,1247.0,1953.0,6242.0,37446.0,36862.0,42724.0,44802.0,31018.0,24879.0,4986.0,63078.0,35330.0,36688.0,42999.0,15749.0
gRNA_CDK9_targ_1275,CDK9,11286.0,3251.0,4601.0,8861.0,6444.0,10922.0,1679.0,1454.0,183.0,716.0,1497.0,32214.0,11385.0,9166.0,11032.0,21532.0,13372.0,6812.0,874.0,5695.0,9083.0,5671.0,11221.0,10970.0
gRNA_CDK9_targ_1276,CDK9,27739.0,18247.0,36980.0,44221.0,19405.0,22643.0,2993.0,25203.0,1595.0,881.0,4829.0,5886.0,32949.0,36538.0,39847.0,39872.0,15861.0,27575.0,3740.0,38086.0,24371.0,31182.0,31174.0,20554.0
gRNA_CDK9_targ_1277,CDK9,8766.0,7224.0,10938.0,10841.0,8093.0,7008.0,566.0,862.0,617.0,589.0,123.0,1907.0,3967.0,5522.0,4948.0,8025.0,4134.0,9155.0,731.0,687.0,10208.0,7482.0,1484.0,5103.0
gRNA_CDK9_targ_1278,CDK9,7878.0,3607.0,8119.0,10255.0,10386.0,4307.0,11992.0,1121.0,438.0,297.0,3363.0,329.0,3355.0,2938.0,2938.0,5915.0,4890.0,2560.0,310.0,7540.0,1466.0,5320.0,5122.0,13509.0
gRNA_CDK9_targ_1279,CDK9,74864.0,53406.0,40104.0,52773.0,35057.0,21793.0,10509.0,18388.0,10919.0,1859.0,1828.0,20683.0,28292.0,28512.0,56552.0,42432.0,19560.0,20932.0,3840.0,33894.0,34912.0,29663.0,36718.0,40807.0
gRNA_CDK9_targ_1280,CDK9,12732.0,11069.0,14863.0,11758.0,12015.0,19710.0,2073.0,795.0,626.0,386.0,1132.0,1929.0,19824.0,18461.0,8091.0,28468.0,18548.0,11379.0,1995.0,15124.0,14046.0,16826.0,13350.0,1834.0
gRNA_CDK9_targ_1281,CDK9,11229.0,6540.0,11745.0,14097.0,8862.0,10608.0,13478.0,824.0,9292.0,168.0,1078.0,866.0,12477.0,13117.0,1565.0,13839.0,10755.0,6451.0,499.0,10537.0,7235.0,13419.0,13396.0,1310.0
gRNA_CDK9_targ_1282,CDK9,27929.0,7197.0,26700.0,24573.0,16953.0,9555.0,2191.0,6648.0,1089.0,808.0,3568.0,7436.0,23267.0,15396.0,12623.0,20782.0,10196.0,10415.0,1373.0,22173.0,13572.0,7836.0,27474.0,34937.0
gRNA_CDK9_targ_1283,CDK9,23157.0,15401.0,11456.0,22149.0,13538.0,12337.0,3341.0,4049.0,2144.0,228.0,2198.0,1026.0,21253.0,12947.0,5337.0,23291.0,6609.0,10084.0,1100.0,7262.0,5941.0,16270.0,25699.0,13919.0
gRNA_CDK9_targ_1284,CDK9,16637.0,14379.0,14835.0,10220.0,12103.0,12736.0,2244.0,942.0,5344.0,686.0,1861.0,1195.0,7518.0,7576.0,14604.0,14499.0,14448.0,8285.0,460.0,3818.0,1706.0,8228.0,8196.0,4614.0
gRNA_CDK9_targ_1285,CDK9,24086.0,12603.0,39367.0,10704.0,18076.0,11602.0,14449.0,4256.0,872.0,918.0,7401.0,4471.0,10816.0,10990.0,15863.0,15060.0,7982.0,7483.0,502.0,6951.0,8067.0,12747.0,25037.0,13042.0
gRNA_CDK9_targ_1286,CDK9,21093.0,21206.0,28486.0,20001.0,17612.0,11407.0,2303.0,1568.0,128.0,153.0,3147.0,3010.0,13326.0,9444.0,18555.0,20292.0,8286.0,7640.0,1766.0,11111.0,14102.0,13850.0,12227.0,30109.0
gRNA_CDK9_targ_1287,CDK9,40305.0,21070.0,38917.0,18173.0,23063.0,41242.0,30973.0,1178.0,650.0,2579.0,20286.0,7895.0,53626.0,40624.0,45108.0,68564.0,58527.0,38682.0,6946.0,37508.0,39870.0,63247.0,32461.0,18143.0
gRNA_CDK9_targ_1288,CDK9,32311.0,18691.0,18863.0,32417.0,42352.0,28557.0,5352.0,1336.0,1255.0,615.0,719.0,10677.0,42334.0,24776.0,22579.0,49953.0,32363.0,14769.0,3696.0,29215.0,33570.0,20521.0,24899.0,42282.0
gRNA_CDK9_targ_1289,CDK9,43532.0,16127.0,24396.0,24074.0,27698.0,25462.0,17698.0,1894.0,888.0,451.0,3553.0,7621.0,25040.0,19382.0,29595.0,29565.0,13162.0,10452.0,1695.0,12424.0,20552.0,13284.0,20974.0,12931.0
gRNA_CDK9_targ_1290,CDK9,48992.0,35308.0,50917.0,35349.0,25491.0,20230.0,63148.0,33056.0,44781.0,1088.0,4463.0,108186.0,22186.0,16597.0,41834.0,29333.0,15186.0,10751.0,1593.0,16365.0,32566.0,14694.0,8170.0,8893.0
gRNA_CDK9_targ_1291,CDK9,17123.0,9045.0,26421.0,10869.0,13383.0,16367.0,2339.0,2208.0,1078.0,960.0,224.0,2340.0,10866.0,11457.0,20624.0,17700.0,8106.0,7780.0,3059.0,6682.0,3529.0,10273.0,12702.0,12689.0
gRNA_CDK9_targ_1292,CDK9,12384.0,12893.0,10680.0,10013.0,5609.0,14844.0,4969.0,261.0,113.0,102.0,1186.0,3037.0,12399.0,7589.0,16323.0,18085.0,5832.0,5496.0,1168.0,6026.0,7756.0,16112.0,7709.0,18638.0
gRNA_CDK9_targ_1293,CDK9,5464.0,8455.0,10776.0,6698.0,7692.0,6503.0,1546.0,1408.0,1474.0,158.0,112.0,1104.0,7959.0,5538.0,5058.0,10976.0,3829.0,5751.0,1080.0,9547.0,13401.0,4739.0,6180.0,6928.0
gRNA_CDK9_targ_1294,CDK9,12218.0,9674.0,17240.0,11881.0,12100.0,6566.0,936.0,6001.0,137.0,495.0,1176.0,2001.0,13853.0,4769.0,10465.0,7499.0,7657.0,4157.0,703.0,3313.0,6179.0,5187.0,4927.0,3450.0
gRNA_CDK9_targ_1295,CDK9,13248.0,10389.0,39542.0,19562.0,14272.0,13367.0,19991.0,3327.0,749.0,641.0,12138.0,2938.0,12773.0,7108.0,22718.0,10441.0,11634.0,7297.0,1205.0,5231.0,9426.0,9211.0,16362.0,23089.0
gRNA_CDK9_targ_1296,CDK9,11664.0,23392.0,33832.0,16841.0,21463.0,19208.0,7893.0,3263.0,3100.0,11234.0,2492.0,10930.0,19702.0,17475.0,39080.0,27435.0,7934.0,13715.0,1385.0,16121.0,17256.0,22944.0,19685.0,5210.0
gRNA_CDK9_targ_1297,CDK9,6703.0,5035.0,6542.0,15495.0,10934.0,8277.0,1862.0,6379.0,1068.0,693.0,1326.0,1768.0,5721.0,6836.0,11599.0,5865.0,11009.0,2962.0,496.0,3182.0,2657.0,3600.0,5299.0,1594.0
gRNA_CDK9_targ_1298,CDK9,7145.0,9584.0,16815.0,10432.0,6025.0,6656.0,913.0,1095.0,10649.0,168.0,155.0,1217.0,5049.0,6995.0,8948.0,10310.0,5664.0,5148.0,239.0,4999.0,1297.0,5884.0,6702.0,12514.0
gRNA_CDK9_targ_1299,CDK9,14757.0,10909.0,26089.0,17068.0,11420.0,10596.0,24129.0,2243.0,728.0,558.0,1583.0,56351.0,16567.0,10477.0,20328.0,17468.0,3661.0,7200.0,627.0,5736.0,11321.0,13041.0,20350.0,10003.0
gRNA_CDK9_targ_1300,CDK9,23478.0,38055.0,28445.0,49887.0,34547.0,34852.0,7066.0,4184.0,3207.0,449.0,2594.0,9840.0,39233.0,31310.0,42781.0,43304.0,21210.0,23776.0,3139.0,30739.0,46567.0,33940.0,55735.0,35394.0
gRNA_CDK9_targ_1301,CDK9,7467.0,2771.0,12485.0,8044.0,12354.0,7136.0,1670.0,5720.0,33806.0,84.0,449.0,275.0,5988.0,5265.0,7330.0,12114.0,8597.0,2476.0,711.0,4315.0,7986.0,2495.0,4359.0,7905.0
gRNA_CDK9_targ_1302,CDK9,10703.0,3171.0,9682.0,3658.0,4364.0,6229.0,1168.0,2264.0,560.0,655.0,234.0,934.0,7781.0,7037.0,6843.0,4759.0,8294.0,3280.0,1260.0,2986.0,1827.0,6557.0,5775.0,3697.0
gRNA_CDK9_targ_1303,CDK9,25486.0,18267.0,31796.0,35562.0,19283.0,21960.0,14022.0,6489.0,998.0,1441.0,1056.0,2436.0,24737.0,26620.0,16018.0,34865.0,10489.0,13487.0,1747.0,28063.0,17996.0,22977.0,24661.0,19055.0
gRNA_CDK9_targ_1304,CDK9,1160.0,629.0,3280.0,3252.0,4136.0,5033.0,384.0,53.0,1123.0,86.0,1213.0,316.0,7279.0,2594.0,4089.0,5882.0,6140.0,5622.0,498.0,2941.0,58.0,2969.0,5824.0,554.0
gRNA_CDK9_targ_1305,CDK9,24175.0,14060.0,21668.0,27076.0,19701.0,15127.0,5657.0,1260.0,239.0,260.0,740.0,6071.0,8447.0,11161.0,10987.0,19567.0,8048.0,5950.0,764.0,4520.0,7005.0,3925.0,4871.0,9499.0
gRNA_CDK9_targ_1306,CDK9,10197.0,5218.0,11282.0,18198.0,6596.0,10145.0,751.0,316.0,449.0,553.0,1537.0,1145.0,10063.0,12785.0,12956.0,11157.0,4997.0,3516.0,308.0,4787.0,6665.0,4605.0,9161.0,2694.0
gRNA_CDK9_targ_1307,CDK9,5280.0,16300.0,24592.0,20961.0,9633.0,9723.0,4889.0,2633.0,805.0,1009.0,1826.0,776.0,8433.0,8349.0,13373.0,12708.0,11426.0,3650.0,777.0,4875.0,2758.0,3842.0,5533.0,13552.0
gRNA_CDK9_targ_1308,CDK9,8810.0,5805.0,11916.0,21739.0,12017.0,16479.0,2860.0,366.0,1233.0,430.0,1008.0,3266.0,14847.0,12819.0,5183.0,27622.0,12905.0,6339.0,2013.0,12503.0,10992.0,15231.0,7851.0,12221.0
gRNA_CDK9_targ_1309,CDK9,9807.0,21516.0,33987.0,29018.0,22105.0,23514.0,2607.0,4869.0,580.0,1090.0,1785.0,3406.0,27893.0,25593.0,27916.0,27612.0,9628.0,12561.0,2163.0,18687.0,9888.0,17187.0,23302.0,11158.0
gRNA_CDK9_targ_1310,CDK9,4998.0,15268.0,18123.0,13676.0,5311.0,10378.0,1234.0,24133.0,98.0,373.0,3863.0,1699.0,13053.0,6033.0,5381.0,16320.0,11428.0,5200.0,913.0,35079.0,8796.0,10000.0,13207.0,11616.0
gRNA_CDK9_targ_1311,CDK9,11431.0,21386.0,20832.0,5911.0,13259.0,8166.0,3909.0,2089.0,855.0,262.0,2013.0,2828.0,4684.0,6546.0,18113.0,16883.0,8443.0,4850.0,413.0,5534.0,6558.0,4898.0,8252.0,13082.0
gRNA_CDK9_targ_1312,CDK9,9550.0,12916.0,16924.0,15117.0,19945.0,7647.0,1080.0,1353.0,337.0,254.0,4922.0,1862.0,7623.0,3988.0,8569.0,9027.0,5804.0,2380.0,305.0,5547.0,1864.0,3487.0,5731.0,8535.0
gRNA_CDK9_targ_1313,CDK9,37589.0,27029.0,53231.0,25622.0,26759.0,28706.0,13974.0,1571.0,1155.0,1014.0,6077.0,20621.0,51446.0,41820.0,46257.0,40242.0,32445.0,24215.0,5615.0,37882.0,60889.0,44565.0,72326.0,90626.0
gRNA_CDK9_targ_1314,CDK9,19499.0,11950.0,17996.0,13923.0,8783.0,11640.0,8874.0,1929.0,178.0,131.0,3612.0,3997.0,19732.0,11335.0,16683.0,17990.0,9351.0,8944.0,689.0,19032.0,8945.0,19520.0,18408.0,19599.0
gRNA_CDK9_targ_1315,CDK9,2508.0,4291.0,16097.0,7510.0,6314.0,12131.0,2198.0,206.0,509.0,404.0,864.0,1279.0,12873.0,7094.0,9806.0,20762.0,8835.0,8085.0,1487.0,10762.0,18396.0,11731.0,9344.0,7204.0
gRNA_CDK9_targ_1316,CDK9,5987.0,13300.0,9705.0,9264.0,8584.0,8690.0,5616.0,1650.0,589.0,88.0,325.0,1920.0,16594.0,4536.0,17934.0,15238.0,8540.0,5904.0,841.0,11747.0,9033.0,7069.0,12504.0,3165.0
gRNA_CDK9_targ_1317,CDK9,17014.0,32646.0,29917.0,31150.0,14129.0,18077.0,2854.0,3686.0,680.0,217.0,4210.0,2098.0,31061.0,21031.0,17982.0,33473.0,23223.0,17075.0,2091.0,24599.0,28614.0,19513.0,35502.0,10551.0
gRNA_CDK9_targ_1318,CDK9,25079.0,29381.0,41625.0,28087.0,36620.0,25192.0,6607.0,3880.0,5172.0,1220.0,25847.0,3560.0,61729.0,48068.0,29847.0,43251.0,18707.0,24206.0,4370.0,67038.0,42670.0,62539.0,71082.0,64048.0
gRNA_CDK9_targ_1319,CDK9,3577.0,12313.0,16700.0,12197.0,7673.0,4332.0,5551.0,2437.0,24.0,420.0,2061.0,3184.0,13872.0,4166.0,14347.0,9366.0,3632.0,4144.0,1533.0,3210.0,16943.0,3406.0,14408.0,3886.0
gRNA_CDK9_targ_1320,CDK9,2283.0,14632.0,34392.0,6094.0,4995.0,12035.0,249.0,1514.0,1053.0,690.0,1454.0,2355.0,21001.0,17660.0,10876.0,16792.0,10547.0,6540.0,3653.0,17677.0,13962.0,9136.0,16428.0,18594.0
gRNA_CDK9_targ_1321,CDK9,13134.0,18830.0,21467.0,13506.0,14115.0,22174.0,1140.0,1019.0,1397.0,2435.0,4831.0,3097.0,31072.0,28123.0,19093.0,37154.0,11057.0,17527.0,4561.0,41294.0,34326.0,17195.0,42274.0,55239.0
gRNA_CDK9_targ_1322,CDK9,12027.0,7602.0,22413.0,25975.0,16643.0,20385.0,9746.0,5471.0,1803.0,779.0,1628.0,3828.0,21350.0,21538.0,14238.0,26757.0,20793.0,19388.0,2846.0,21142.0,15528.0,21678.0,19824.0,10609.0
gRNA_CDK9_targ_1323,CDK9,3410.0,9080.0,5485.0,3700.0,6038.0,7336.0,171.0,437.0,733.0,86.0,407.0,337.0,8658.0,7547.0,1969.0,10064.0,9326.0,4517.0,379.0,8862.0,9461.0,13530.0,7457.0,1703.0
gRNA_CDK9_targ_1324,CDK9,10021.0,8140.0,6014.0,14036.0,15076.0,16567.0,1151.0,431.0,540.0,218.0,2453.0,4845.0,21882.0,14172.0,4861.0,20447.0,10737.0,8604.0,866.0,20210.0,9676.0,7051.0,17749.0,4768.0
gRNA_CDK9_targ_1325,CDK9,13294.0,17309.0,41001.0,22600.0,7849.0,7895.0,356.0,7605.0,149.0,510.0,9215.0,3035.0,18997.0,11271.0,29186.0,12064.0,3906.0,10453.0,2047.0,28406.0,13332.0,10303.0,30354.0,44689.0
gRNA_CDK9_targ_1326,CDK9,11633.0,17300.0,32438.0,34084.0,12814.0,17062.0,4290.0,3903.0,4359.0,830.0,2298.0,3014.0,31081.0,28392.0,18702.0,26743.0,17015.0,18231.0,2913.0,38213.0,14229.0,20189.0,47751.0,24957.0
gRNA_CDK9_targ_1327,CDK9,29377.0,19051.0,45769.0,34300.0,24509.0,33699.0,103499.0,7574.0,321.0,1808.0,1751.0,4750.0,47709.0,46234.0,44215.0,61237.0,33903.0,24063.0,5213.0,62346.0,32354.0,50052.0,74203.0,41913.0
gRNA_CDK9_targ_1328,CDK9,30571.0,23946.0,22686.0,24940.0,15630.0,14266.0,13491.0,9437.0,1588.0,988.0,3886.0,3903.0,19747.0,23973.0,31308.0,28846.0,23371.0,9486.0,2801.0,31763.0,26877.0,20899.0,45441.0,21768.0
gRNA_CDK9_targ_1329,CDK9,18000.0,16756.0,34612.0,15971.0,11635.0,9568.0,3533.0,5036.0,673.0,849.0,442.0,2431.0,15503.0,13283.0,24216.0,14563.0,17606.0,9175.0,571.0,18254.0,21728.0,14509.0,36193.0,17363.0
gRNA_CDK9_targ_1330,CDK9,41028.0,42053.0,85888.0,53217.0,36216.0,56132.0,7793.0,5149.0,23793.0,1032.0,7685.0,7885.0,94656.0,56768.0,68623.0,99189.0,48208.0,51106.0,8737.0,118873.0,88453.0,83367.0,63895.0,62574.0
gRNA_CDK9_targ_1331,CDK9,72065.0,63833.0,68466.0,103446.0,49815.0,41453.0,187049.0,5589.0,7719.0,2433.0,6919.0,10573.0,99912.0,69990.0,80761.0,66821.0,48339.0,49579.0,7103.0,105763.0,79029.0,67351.0,97015.0,56974.0
gRNA_CDK9_targ_1332,CDK9,23618.0,17556.0,29726.0,27181.0,21870.0,20610.0,3150.0,1179.0,863.0,491.0,1358.0,5835.0,22429.0,16069.0,22160.0,37726.0,12314.0,15505.0,1763.0,13724.0,19056.0,19645.0,11058.0,22854.0
gRNA_CDK9_targ_1333,CDK9,20626.0,16003.0,31051.0,15430.0,13843.0,13848.0,571.0,2810.0,7866.0,216.0,695.0,4510.0,19374.0,15225.0,11613.0,18355.0,15170.0,10888.0,872.0,10875.0,12794.0,9705.0,6270.0,13338.0
gRNA_CDK9_targ_1334,CDK9,23287.0,18159.0,15496.0,31671.0,22653.0,23599.0,4408.0,3720.0,2123.0,1953.0,10425.0,5913.0,37397.0,26666.0,32680.0,29369.0,15835.0,26202.0,2167.0,34549.0,38486.0,43588.0,29173.0,11594.0
gRNA_CDK9_targ_1335,CDK9,36996.0,26052.0,32867.0,31163.0,12549.0,23429.0,10629.0,8721.0,2523.0,513.0,2728.0,3844.0,45847.0,32429.0,24925.0,36542.0,20779.0,19661.0,5681.0,59644.0,34482.0,42567.0,13823.0,61765.0
gRNA_CDK9_targ_1336,CDK9,31335.0,22037.0,36482.0,36527.0,15875.0,28899.0,1571.0,1581.0,7710.0,964.0,1272.0,4459.0,38416.0,29124.0,18886.0,47762.0,11211.0,19720.0,2876.0,37090.0,13056.0,32392.0,20132.0,32560.0
gRNA_CDK9_targ_1337,CDK9,30101.0,66441.0,41820.0,48399.0,27176.0,26531.0,10487.0,31845.0,11345.0,2031.0,5470.0,7548.0,87840.0,53621.0,52657.0,52361.0,42871.0,47383.0,5809.0,119343.0,105393.0,66866.0,60212.0,97475.0
gRNA_CDK9_targ_1338,CDK9,53294.0,75139.0,87583.0,47569.0,53075.0,51731.0,158729.0,85907.0,9608.0,2721.0,10399.0,20438.0,121255.0,75815.0,71677.0,80236.0,82637.0,75485.0,15079.0,128117.0,153904.0,103843.0,77732.0,136847.0
gRNA_CDK9_targ_1339,CDK9,36643.0,31693.0,30329.0,33751.0,22698.0,27101.0,102840.0,12409.0,1032.0,1989.0,1808.0,6090.0,47191.0,29398.0,27039.0,44068.0,16945.0,27404.0,3828.0,43723.0,19840.0,45815.0,40910.0,24533.0
gRNA_CDK9_targ_1340,CDK9,27193.0,21683.0,32536.0,19076.0,18385.0,29517.0,4434.0,3816.0,1952.0,977.0,6349.0,5321.0,51984.0,33135.0,42203.0,43276.0,21992.0,23609.0,2749.0,48650.0,16317.0,41682.0,22053.0,6441.0
gRNA_CDK9_targ_1341,CDK9,25833.0,18833.0,30749.0,16600.0,19582.0,19338.0,94447.0,933.0,572.0,235.0,589.0,4712.0,31551.0,28720.0,36368.0,35306.0,17385.0,15036.0,4382.0,39618.0,46136.0,36495.0,12998.0,21931.0
gRNA_CDK9_targ_1342,CDK9,16650.0,12472.0,19729.0,23735.0,23111.0,21198.0,22439.0,2437.0,1686.0,544.0,2840.0,6548.0,28608.0,22965.0,53318.0,28603.0,14797.0,14892.0,2092.0,20267.0,37903.0,30470.0,32402.0,16668.0
gRNA_CDK9_targ_1343,CDK9,6963.0,28053.0,15290.0,8027.0,10489.0,18666.0,790.0,3830.0,1098.0,4044.0,441.0,15935.0,26738.0,14619.0,24059.0,29869.0,23168.0,13197.0,3344.0,22200.0,28922.0,11699.0,29575.0,29529.0
gRNA_CDK9_targ_1344,CDK9,16719.0,17921.0,20058.0,20428.0,9159.0,21087.0,4623.0,415.0,2170.0,1712.0,1607.0,2050.0,18714.0,23124.0,17057.0,31178.0,22319.0,16337.0,2818.0,24547.0,30218.0,31408.0,29017.0,14364.0
gRNA_CDK9_targ_1345,CDK9,7034.0,11402.0,12953.0,11041.0,7171.0,13080.0,62175.0,2674.0,785.0,322.0,1364.0,3125.0,15546.0,14465.0,8023.0,17532.0,15597.0,6831.0,1399.0,7391.0,10563.0,11075.0,8383.0,2237.0
gRNA_CDK9_targ_1346,CDK9,10643.0,10312.0,18536.0,19566.0,12683.0,9046.0,2172.0,3064.0,289.0,487.0,2931.0,4821.0,12848.0,8285.0,13942.0,12235.0,7025.0,7957.0,470.0,19407.0,587.0,11519.0,12694.0,3673.0
gRNA_CDK9_targ_1347,CDK9,22967.0,19304.0,11606.0,14762.0,9198.0,11526.0,469.0,5264.0,294.0,133.0,1098.0,6399.0,22585.0,9381.0,18489.0,18722.0,9037.0,5366.0,892.0,19062.0,12539.0,21628.0,23151.0,14650.0
gRNA_CDK9_targ_1348,CDK9,13040.0,11805.0,37828.0,21169.0,6224.0,12921.0,3647.0,2182.0,1437.0,490.0,35959.0,4177.0,14871.0,15032.0,5441.0,19614.0,21215.0,14075.0,1509.0,28660.0,23010.0,13430.0,17426.0,17764.0
gRNA_CDK9_targ_1349,CDK9,3397.0,5025.0,1677.0,3755.0,4438.0,4245.0,6873.0,3645.0,217.0,296.0,1138.0,109.0,6415.0,3995.0,868.0,2214.0,1973.0,4964.0,245.0,3500.0,4260.0,5484.0,4444.0,1201.0
gRNA_CDK9_targ_1350,CDK9,9740.0,5437.0,4581.0,13205.0,8594.0,8461.0,4941.0,7547.0,257.0,774.0,1619.0,1550.0,12569.0,8596.0,2200.0,10933.0,10172.0,8258.0,1235.0,6359.0,2758.0,7253.0,3392.0,3247.0
gRNA_CDK9_targ_1351,CDK9,43982.0,26106.0,36886.0,35840.0,25685.0,34186.0,20922.0,1781.0,1864.0,1897.0,4190.0,5620.0,60424.0,49719.0,60051.0,50700.0,41783.0,37531.0,4300.0,84706.0,49163.0,56560.0,98535.0,42962.0
gRNA_CDK9_targ_1352,CDK9,7653.0,10623.0,24745.0,18387.0,7007.0,3392.0,15657.0,1440.0,647.0,98.0,689.0,1386.0,11589.0,4099.0,25156.0,6023.0,1775.0,2588.0,911.0,4202.0,3963.0,6682.0,3883.0,1287.0
gRNA_CDK9_targ_1353,CDK9,18339.0,18145.0,31829.0,34013.0,18475.0,6710.0,86719.0,780.0,3422.0,583.0,2246.0,1116.0,18589.0,9035.0,11886.0,14095.0,8613.0,16160.0,4475.0,10559.0,6427.0,16826.0,16543.0,11485.0
gRNA_CDK9_targ_1354,CDK9,41110.0,58758.0,57109.0,58676.0,34769.0,37503.0,38067.0,8423.0,8619.0,2664.0,7825.0,22015.0,62680.0,51212.0,61225.0,71408.0,39479.0,30328.0,6408.0,70605.0,51436.0,46510.0,59009.0,31389.0
gRNA_CDK9_targ_1355,CDK9,31786.0,34672.0,37877.0,64025.0,34898.0,37515.0,12800.0,8967.0,438178.0,4711.0,15318.0,5808234.0,60832.0,69586.0,1286918.0,201376.0,45415.0,39555.0,13812.0,90306.0,88373.0,75813.0,105896.0,123232.0
gRNA_CDK9_targ_1356,CDK9,29235.0,46057.0,45663.0,34065.0,22411.0,30795.0,23808.0,5429.0,26756.0,1241.0,11828.0,5985.0,45092.0,42105.0,36912.0,40876.0,28628.0,24735.0,4689.0,40797.0,29298.0,37978.0,51580.0,29808.0
gRNA_CDK9_targ_1357,CDK9,29951.0,26642.0,39074.0,40787.0,27767.0,36450.0,57148.0,30944.0,1259.0,1404.0,5673.0,8962.0,49909.0,43738.0,36797.0,59156.0,33658.0,27546.0,2982.0,36560.0,32287.0,39990.0,51035.0,21377.0
gRNA_CDK9_targ_1358,CDK9,37208.0,41008.0,58070.0,48620.0,35697.0,41587.0,20871.0,24449.0,9301.0,2410.0,4639.0,13213.0,73116.0,49275.0,49442.0,57360.0,26987.0,36826.0,6816.0,78191.0,60125.0,63774.0,44243.0,66169.0
