gRNA_id,gene,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3
gRNA_CDK9_targ_1400,CDK9,3102.0,10483.0,10039.0,7866.0,8174.0,1542.0,2410.0,1571.0,2998.0,4308.0,22754.0,1668.0
gRNA_CDK9_targ_1401,CDK9,5027.0,11328.0,17209.0,5847.0,7364.0,3018.0,1624.0,2725.0,6976.0,4374.0,12536.0,7258.0
gRNA_CDK9_targ_1402,CDK9,17602.0,25136.0,33369.0,12807.0,27297.0,12923.0,1784.0,4024.0,8164.0,8586.0,6197.0,5721.0
gRNA_CDK9_targ_1403,CDK9,7418.0,3858.0,12211.0,9682.0,6781.0,4639.0,819.0,1920.0,5524.0,4355.0,14243.0,9103.0
gRNA_CDK9_targ_1404,CDK9,4015.0,6431.0,8926.0,3550.0,7567.0,2978.0,2457.0,1301.0,1806.0,1550.0,28515.0,4570.0
gRNA_CDK9_targ_1405,CDK9,14860.0,21732.0,39121.0,11300.0,28687.0,15747.0,2528.0,12711.0,8901.0,24607.0,49441.0,17050.0
gRNA_CDK9_targ_1406,CDK9,9088.0,10091.0,25244.0,9500.0,15712.0,5648.0,3724.0,2820.0,5430.0,2910.0,20562.0,6623.0
gRNA_CDK9_targ_1407,CDK9,4027.0,7866.0,7814.0,5258.0,5504.0,2915.0,1179.0,2629.0,4614.0,5626.0,10960.0,3242.0
gRNA_CDK9_targ_1408,CDK9,16385.0,22267.0,54816.0,18025.0,31652.0,14095.0,16505.0,24690.0,16535.0,39240.0,23507.0,11044.0
gRNA_CDK9_targ_1409,CDK9,9561.0,18971.0,24115.0,15227.0,30990.0,26332.0,13511.0,5606.0,12447.0,2731.0,18835.0,15232.0
gRNA_CDK9_targ_1410,CDK9,9644.0,10770.0,24468.0,6945.0,8934.0,8800.0,1948.0,6449.0,5311.0,11772.0,22276.0,5463.0
gRNA_CDK9_targ_1411,CDK9,6538.0,10020.0,18306.0,5642.0,14247.0,2952.0,7862.0,8010.0,2850.0,13861.0,33417.0,45345.0
gRNA_CDK9_targ_1412,CDK9,17112.0,30424.0,52241.0,25371.0,31570.0,31560.0,10587.0,13689.0,21054.0,62038.0,19938.0,8544.0
gRNA_CDK9_targ_1413,CDK9,10206.0,17583.0,25899.0,20295.0,29105.0,18815.0,5335.0,8335.0,18134.0,15769.0,16252.0,11157.0
gRNA_CDK9_targ_1414,CDK9,19222.0,31678.0,46772.0,34042.0,53720.0,12685.0,20290.0,11290.0,16551.0,55963.0,37366.0,48070.0
gRNA_CDK9_targ_1415,CDK9,14274.0,27541.0,39092.0,24142.0,36193.0,30357.0,6541.0,10460.0,16496.0,10460.0,55930.0,40749.0
gRNA_CDK9_targ_1416,CDK9,13975.0,26848.0,39952.0,16557.0,17854.0,15509.0,16068.0,8269.0,10990.0,41889.0,38064.0,1763.0
gRNA_CDK9_targ_1417,CDK9,11682.0,19220.0,37475.0,7869.0,17487.0,18706.0,8074.0,9441.0,10553.0,13014.0,38277.0,42723.0
gRNA_CDK9_targ_1418,CDK9,5666.0,10825.0,6007.0,4824.0,9050.0,3851.0,443.0,885.0,261.0,4516.0,20868.0,390.0
gRNA_CDK9_targ_1419,CDK9,4464.0,9039.0,24705.0,9461.0,14451.0,20217.0,552.0,4512.0,5156.0,284.0,7927.0,11959.0
gRNA_CDK9_targ_1420,CDK9,6438.0,15702.0,20034.0,7983.0,14453.0,10741.0,5734.0,2398.0,5288.0,1706.0,25986.0,8916.0
gRNA_CDK9_targ_1421,CDK9,7412.0,10864.0,22001.0,14166.0,19360.0,6219.0,5900.0,5754.0,12180.0,22272.0,41977.0,7755.0
gRNA_CDK9_targ_1422,CDK9,10080.0,17984.0,24205.0,12691.0,15501.0,7291.0,3726.0,4504.0,2959.0,15272.0,13621.0,15740.0
gRNA_CDK9_targ_1423,CDK9,19486.0,38789.0,34588.0,15113.0,45974.0,28188.0,18786.0,8489.0,5898.0,53122.0,22810.0,34218.0
gRNA_CDK9_targ_1424,CDK9,23613.0,24662.0,50516.0,18884.0,45490.0,17924.0,13203.0,10650.0,23944.0,16129.0,27458.0,25917.0
gRNA_CDK9_targ_1425,CDK9,27072.0,17760.0,47255.0,19933.0,50728.0,20547.0,16173.0,12882.0,14958.0,19185.0,31962.0,30522.0
gRNA_CDK9_targ_1426,CDK9,13158.0,16416.0,28941.0,17472.0,29788.0,10706.0,2801.0,3703.0,14908.0,11449.0,29486.0,1726.0
gRNA_CDK9_targ_1427,CDK9,16875.0,22842.0,37862.0,21726.0,30202.0,18279.0,18140.0,9377.0,15689.0,41780.0,38535.0,18501.0
gRNA_CDK9_targ_1428,CDK9,30819.0,38811.0,48849.0,23208.0,52784.0,20043.0,15210.0,24126.0,24663.0,17694.0,38409.0,66857.0
gRNA_CDK9_targ_1429,CDK9,5089.0,7830.0,16356.0,8498.0,12864.0,4268.0,1381.0,3258.0,5294.0,1918.0,39136.0,2316.0
gRNA_CDK9_targ_1430,CDK9,8526.0,24778.0,31178.0,12486.0,19573.0,10743.0,7636.0,5123.0,5749.0,13517.0,8621.0,7665.0
gRNA_CDK9_targ_1431,CDK9,29097.0,31711.0,56521.0,31278.0,27313.0,17163.0,6667.0,12917.0,15691.0,8344.0,26664.0,31334.0
gRNA_CDK9_targ_1432,CDK9,4929.0,15057.0,28939.0,5106.0,19329.0,5089.0,557.0,4530.0,7817.0,1487.0,9635.0,5703.0
gRNA_CDK9_targ_1433,CDK9,3210.0,8309.0,12139.0,5903.0,9503.0,6127.0,315.0,2068.0,477.0,1015.0,8389.0,901.0
gRNA_CDK9_targ_1434,CDK9,5383.0,14237.0,25506.0,16317.0,17521.0,2852.0,4716.0,6613.0,3378.0,14212.0,14033.0,12079.0
gRNA_CDK9_targ_1435,CDK9,12207.0,20326.0,30369.0,19231.0,18970.0,5925.0,11035.0,7726.0,9671.0,31435.0,20369.0,12791.0
gRNA_CDK9_targ_1436,CDK9,18140.0,22172.0,52403.0,25158.0,32496.0,19540.0,8215.0,9791.0,23085.0,37433.0,44251.0,6586.0
gRNA_CDK9_targ_1437,CDK9,3022.0,5839.0,11292.0,1714.0,2678.0,1660.0,371.0,546.0,726.0,473.0,638.0,843.0
gRNA_CDK9_targ_1438,CDK9,12187.0,13071.0,25517.0,8834.0,14295.0,7087.0,2700.0,4742.0,2443.0,4108.0,27383.0,2651.0
gRNA_CDK9_targ_1439,CDK9,2961.0,3191.0,9323.0,3670.0,10222.0,825.0,718.0,105.0,3569.0,711.0,5699.0,3733.0
gRNA_CDK9_targ_1440,CDK9,2088.0,2302.0,13741.0,2523.0,1503.0,3135.0,228.0,133.0,2019.0,239.0,3510.0,593.0
gRNA_CDK9_targ_1441,CDK9,17940.0,22458.0,40130.0,18375.0,21988.0,6478.0,4956.0,5993.0,3245.0,19340.0,33894.0,4870.0
gRNA_CDK9_targ_1442,CDK9,4165.0,7964.0,8082.0,3314.0,2014.0,3893.0,4343.0,3672.0,1702.0,1533.0,6221.0,10499.0
gRNA_CDK9_targ_1443,CDK9,11525.0,18664.0,29715.0,6812.0,10965.0,9884.0,4788.0,11190.0,6437.0,21527.0,44693.0,20995.0
gRNA_CDK9_targ_1444,CDK9,2401.0,7414.0,10140.0,1963.0,6831.0,2079.0,615.0,1291.0,744.0,6010.0,5201.0,12255.0
gRNA_CDK9_targ_1445,CDK9,4408.0,9408.0,12427.0,4793.0,10717.0,6429.0,831.0,759.0,3709.0,1904.0,4935.0,6376.0
gRNA_CDK9_targ_1446,CDK9,6959.0,8089.0,20716.0,4456.0,12337.0,5022.0,951.0,1143.0,8604.0,2771.0,14525.0,2057.0
gRNA_CDK9_targ_1447,CDK9,1603.0,7110.0,12912.0,2829.0,4193.0,1081.0,262.0,1769.0,4014.0,3150.0,7778.0,6999.0
gRNA_CDK9_targ_1448,CDK9,6666.0,7181.0,14633.0,6772.0,5158.0,2029.0,934.0,474.0,635.0,2271.0,5174.0,5973.0
gRNA_CDK9_targ_1449,CDK9,1385.0,4753.0,9631.0,2828.0,8381.0,1071.0,1933.0,1812.0,3763.0,5921.0,12199.0,1641.0
gRNA_CDK9_targ_1450,CDK9,459.0,6149.0,12623.0,5169.0,2813.0,3668.0,221.0,722.0,694.0,135.0,6311.0,4633.0
gRNA_CDK9_targ_1451,CDK9,1507.0,3788.0,9012.0,3119.0,3490.0,3038.0,391.0,554.0,1312.0,590.0,3982.0,1599.0
gRNA_CDK9_targ_1452,CDK9,9691.0,10598.0,26970.0,7927.0,9704.0,5134.0,6185.0,1308.0,7166.0,6811.0,14241.0,1268.0
gRNA_CDK9_targ_1453,CDK9,6990.0,8295.0,14055.0,11299.0,13665.0,4006.0,7586.0,5811.0,3740.0,4946.0,59095.0,2576.0
gRNA_CDK9_targ_1454,CDK9,14955.0,22920.0,40191.0,32488.0,50832.0,16700.0,9635.0,4707.0,8724.0,9847.0,27141.0,20740.0
gRNA_CDK9_targ_1455,CDK9,5923.0,20082.0,21218.0,9189.0,17826.0,2905.0,670.0,2068.0,6130.0,5843.0,8564.0,10976.0
gRNA_CDK9_targ_1456,CDK9,1673.0,3492.0,10237.0,7143.0,2523.0,2776.0,537.0,1034.0,1367.0,245.0,2120.0,431.0
gRNA_CDK9_targ_1457,CDK9,5421.0,4640.0,15973.0,1881.0,6973.0,2745.0,104.0,2843.0,2671.0,590.0,11681.0,1172.0
gRNA_CDK9_targ_1458,CDK9,1545.0,7358.0,7513.0,4889.0,8391.0,7232.0,648.0,1176.0,2451.0,5465.0,9437.0,1175.0
gRNA_CDK9_targ_1459,CDK9,3728.0,6613.0,8487.0,3437.0,13716.0,2964.0,1144.0,11005.0,747.0,2579.0,11643.0,3327.0
gRNA_CDK9_targ_1460,CDK9,7787.0,4424.0,8024.0,4266.0,6138.0,1202.0,1877.0,911.0,1812.0,1245.0,10917.0,1058.0
gRNA_CDK9_targ_1461,CDK9,2920.0,14718.0,27541.0,10239.0,15340.0,3489.0,7512.0,1341.0,7058.0,26213.0,15260.0,16409.0
gRNA_CDK9_targ_1462,CDK9,5409.0,4665.0,10516.0,5178.0,14147.0,1090.0,1535.0,1387.0,3708.0,7607.0,5642.0,1723.0
gRNA_CDK9_targ_1463,CDK9,6573.0,10236.0,17682.0,6581.0,16721.0,4783.0,330.0,2563.0,4469.0,458.0,33207.0,12948.0
gRNA_CDK9_targ_1464,CDK9,8203.0,12021.0,13236.0,6841.0,11386.0,8300.0,3949.0,5291.0,2060.0,5875.0,22217.0,5061.0
gRNA_CDK9_targ_1465,CDK9,4995.0,4254.0,14181.0,6334.0,13834.0,13620.0,1035.0,2164.0,3825.0,7649.0,4391.0,6296.0
gRNA_CDK9_targ_1466,CDK9,1811.0,2458.0,12176.0,5151.0,10596.0,2776.0,695.0,189.0,1224.0,631.0,3554.0,1794.0
gRNA_CDK9_targ_1467,CDK9,1473.0,23164.0,18510.0,6098.0,11714.0,8292.0,767.0,1524.0,2280.0,131.0,12190.0,2501.0
gRNA_CDK9_targ_1468,CDK9,6529.0,7879.0,27342.0,4958.0,15822.0,3894.0,808.0,789.0,5098.0,4018.0,24645.0,5317.0
gRNA_CDK9_targ_1469,CDK9,4549.0,15149.0,19902.0,18641.0,11418.0,8202.0,2356.0,5929.0,5730.0,786.0,11785.0,6972.0
gRNA_CDK9_targ_1470,CDK9,13077.0,21657.0,16825.0,12196.0,20254.0,3567.0,5945.0,9307.0,3195.0,6313.0,2993.0,3774.0
gRNA_CDK9_targ_1471,CDK9,7705.0,13907.0,22073.0,8285.0,18857.0,5211.0,1253.0,1200.0,3714.0,2620.0,9874.0,2680.0
gRNA_CDK9_targ_1472,CDK9,2507.0,2843.0,13337.0,4393.0,16353.0,3030.0,172.0,2509.0,2864.0,406.0,13844.0,1755.0
gRNA_CDK9_targ_1473,CDK9,1159.0,1174.0,7396.0,1543.0,3578.0,1527.0,266.0,711.0,1692.0,1313.0,77.0,19.0
gRNA_CDK9_targ_1474,CDK9,2159.0,9094.0,10629.0,6042.0,3500.0,5428.0,2852.0,1060.0,1361.0,1136.0,10227.0,3588.0
gRNA_CDK9_targ_1475,CDK9,817.0,4744.0,7579.0,651.0,1086.0,1588.0,1148.0,290.0,213.0,2282.0,3871.0,2120.0
gRNA_CDK9_targ_1476,CDK9,8358.0,13670.0,20401.0,9912.0,4900.0,3570.0,1833.0,3985.0,4191.0,4972.0,3647.0,3273.0
gRNA_CDK9_targ_1477,CDK9,12778.0,16043.0,25272.0,8149.0,16400.0,16898.0,4026.0,2888.0,12788.0,10772.0,1749.0,4468.0
gRNA_CDK9_targ_1478,CDK9,3105.0,5588.0,11434.0,2998.0,7662.0,2071.0,2745.0,1638.0,4466.0,3136.0,14572.0,4492.0
gRNA_CDK9_targ_1479,CDK9,9782.0,10780.0,21510.0,9616.0,22613.0,3393.0,688.0,11353.0,7339.0,5495.0,45477.0,9656.0
gRNA_CDK9_targ_1480,CDK9,13887.0,13248.0,28792.0,13642.0,21281.0,6648.0,4416.0,5412.0,10503.0,9753.0,10258.0,2790.0
gRNA_CDK9_targ_1481,CDK9,19098.0,19748.0,35157.0,22228.0,37429.0,14804.0,5946.0,6646.0,19210.0,6258.0,14316.0,18187.0
gRNA_CDK9_targ_1482,CDK9,17806.0,30162.0,51899.0,24431.0,71458.0,30757.0,8571.0,22912.0,26313.0,51082.0,64394.0,24152.0
gRNA_CDK9_targ_1483,CDK9,26113.0,36623.0,66391.0,36894.0,58039.0,30786.0,9547.0,17877.0,27267.0,17697.0,106951.0,39024.0
gRNA_CDK9_targ_1484,CDK9,25582.0,31725.0,48194.0,25728.0,50151.0,13136.0,6504.0,6997.0,7921.0,17349.0,46377.0,40230.0
gRNA_CDK9_targ_1485,CDK9,7566.0,11871.0,23679.0,14706.0,20532.0,14990.0,5953.0,1312.0,8583.0,34232.0,11964.0,11785.0
gRNA_CDK9_targ_1486,CDK9,21379.0,29320.0,34761.0,22110.0,30981.0,9467.0,13012.0,12395.0,14380.0,11192.0,50208.0,23514.0
gRNA_CDK9_targ_1487,CDK9,9712.0,11661.0,28774.0,9604.0,19787.0,6654.0,1843.0,4594.0,4850.0,6829.0,19809.0,13700.0
gRNA_CDK9_targ_1488,CDK9,16466.0,12184.0,21710.0,3808.0,16111.0,16786.0,5071.0,5666.0,4873.0,9716.0,23141.0,19287.0
gRNA_CDK9_targ_1489,CDK9,7114.0,5242.0,28525.0,8681.0,6887.0,7216.0,2059.0,782.0,7828.0,10719.0,9783.0,5160.0
gRNA_CDK9_targ_1490,CDK9,21063.0,36950.0,42911.0,35053.0,24277.0,19288.0,8052.0,7900.0,19681.0,14316.0,31391.0,49056.0
gRNA_CDK9_targ_1491,CDK9,9069.0,18773.0,34624.0,5005.0,20197.0,10456.0,5513.0,3911.0,7192.0,21556.0,15269.0,7252.0
gRNA_CDK9_targ_1492,CDK9,5070.0,2418.0,7908.0,3270.0,7072.0,1641.0,181.0,338.0,4265.0,151.0,3186.0,3987.0
gRNA_CDK9_targ_1493,CDK9,6536.0,11821.0,21612.0,8935.0,8368.0,7521.0,4107.0,2661.0,8191.0,3487.0,6685.0,13708.0
gRNA_CDK9_targ_1494,CDK9,5504.0,4975.0,16266.0,4778.0,5578.0,1874.0,2010.0,407.0,814.0,4662.0,2364.0,6427.0
gRNA_CDK9_targ_1495,CDK9,7804.0,15782.0,31108.0,7733.0,24472.0,9856.0,3063.0,5136.0,5638.0,4552.0,44764.0,17166.0
gRNA_CDK9_targ_1496,CDK9,7310.0,9823.0,23517.0,8245.0,12446.0,3838.0,3373.0,1808.0,5633.0,4811.0,11686.0,1432.0
gRNA_CDK9_targ_1497,CDK9,9450.0,12271.0,28234.0,25752.0,18413.0,13250.0,11190.0,10726.0,10582.0,23873.0,31310.0,38354.0
gRNA_CDK9_targ_1498,CDK9,18098.0,23400.0,38643.0,21259.0,36257.0,25053.0,20428.0,8730.0,12068.0,14311.0,48623.0,21556.0
gRNA_CDK9_targ_1499,CDK9,21950.0,45025.0,45905.0,22655.0,47182.0,10459.0,20604.0,16373.0,7739.0,17989.0,30819.0,10671.0
gRNA_CDK9_targ_1500,CDK9,15377.0,14487.0,30679.0,15931.0,25129.0,12814.0,10779.0,13076.0,7112.0,29218.0,22206.0,4733.0
gRNA_CDK9_targ_1501,CDK9,5597.0,3274.0,13315.0,8894.0,6612.0,11748.0,16061.0,2206.0,4547.0,1031.0,7445.0,3983.0
gRNA_CDK9_targ_1502,CDK9,10301.0,21462.0,36279.0,17643.0,25180.0,12556.0,3168.0,9295.0,13431.0,4043.0,36169.0,41209.0
gRNA_CDK9_targ_1503,CDK9,15021.0,16160.0,20647.0,11160.0,18114.0,13760.0,4022.0,9650.0,8494.0,841.0,11779.0,5414.0
gRNA_CDK9_targ_1504,CDK9,7412.0,14341.0,40730.0,7571.0,10187.0,7894.0,3953.0,6480.0,4022.0,8534.0,51077.0,7032.0
gRNA_CDK9_targ_1505,CDK9,10307.0,6931.0,10690.0,2898.0,7586.0,3103.0,551.0,1901.0,1851.0,6640.0,5738.0,1558.0
gRNA_CDK9_targ_1506,CDK9,48082.0,58850.0,97032.0,40607.0,41785.0,26737.0,14379.0,22709.0,36812.0,64134.0,35945.0,61919.0
gRNA_CDK9_targ_1507,CDK9,32683.0,33026.0,64322.0,34073.0,41561.0,29758.0,8247.0,21435.0,18824.0,60125.0,49044.0,13050.0
gRNA_CDK9_targ_1508,CDK9,6475.0,7095.0,14362.0,5746.0,11189.0,2237.0,1765.0,2251.0,3680.0,2385.0,12820.0,9007.0
gRNA_CDK9_targ_1509,CDK9,8110.0,12521.0,18820.0,10502.0,13652.0,15509.0,3380.0,4819.0,8196.0,24673.0,22519.0,7292.0
gRNA_CDK9_targ_1510,CDK9,9255.0,9496.0,17159.0,16435.0,4775.0,10998.0,1001.0,1201.0,1197.0,8727.0,15373.0,9965.0
gRNA_CDK9_targ_1511,CDK9,11546.0,12180.0,21173.0,9191.0,8148.0,3684.0,11319.0,1283.0,7780.0,3636.0,5407.0,7983.0
gRNA_CDK9_targ_1512,CDK9,8256.0,10814.0,17667.0,7942.0,11512.0,3922.0,15651.0,1719.0,14194.0,4347.0,9774.0,2504.0
gRNA_CDK9_targ_1513,CDK9,7882.0,14584.0,25661.0,9360.0,11272.0,3144.0,1384.0,1892.0,8680.0,24162.0,12163.0,15160.0
gRNA_CDK9_targ_1514,CDK9,4408.0,4432.0,10759.0,6287.0,9248.0,3331.0,1434.0,3143.0,3605.0,664.0,6698.0,4957.0
gRNA_CDK9_targ_1515,CDK9,16571.0,19785.0,36828.0,20222.0,32364.0,17305.0,6327.0,2763.0,5227.0,6071.0,16300.0,14191.0
gRNA_CDK9_targ_1516,CDK9,5673.0,8414.0,16541.0,3982.0,14256.0,5430.0,1476.0,2087.0,4850.0,1342.0,6969.0,7750.0
gRNA_CDK9_targ_1517,CDK9,7739.0,20466.0,17357.0,4938.0,11892.0,6395.0,5755.0,2615.0,7783.0,4722.0,7362.0,11138.0
gRNA_CDK9_targ_1518,CDK9,8626.0,12409.0,40777.0,9972.0,33817.0,19528.0,16263.0,14159.0,9624.0,8943.0,38846.0,6574.0
gRNA_CDK9_targ_1519,CDK9,7056.0,16570.0,21991.0,3205.0,20928.0,2723.0,879.0,2454.0,1648.0,910.0,18734.0,3649.0
gRNA_CDK9_targ_1520,CDK9,9489.0,21294.0,22952.0,7743.0,30646.0,14669.0,3202.0,5883.0,10048.0,7778.0,23530.0,5548.0
gRNA_CDK9_targ_1521,CDK9,12507.0,30519.0,38285.0,18651.0,38618.0,22993.0,6996.0,6399.0,24636.0,26888.0,50241.0,7482.0
gRNA_CDK9_targ_1522,CDK9,5856.0,10865.0,32175.0,11282.0,13916.0,27052.0,2302.0,7802.0,6114.0,8211.0,11174.0,6966.0
gRNA_CDK9_targ_1523,CDK9,1510.0,5360.0,6722.0,2022.0,3917.0,4965.0,183.0,998.0,423.0,2356.0,936.0,272.0
gRNA_CDK9_targ_1524,CDK9,11249.0,8940.0,21719.0,7443.0,13234.0,6453.0,6175.0,4830.0,4402.0,6223.0,7063.0,3613.0
gRNA_CDK9_targ_1525,CDK9,19906.0,26665.0,45534.0,36442.0,49073.0,28705.0,12583.0,12251.0,18379.0,83499.0,228340.0,67327.0
gRNA_CDK9_targ_1526,CDK9,15563.0,27785.0,41236.0,21402.0,36774.0,28133.0,17616.0,15992.0,11680.0,9709.0,24161.0,30562.0
gRNA_CDK9_targ_1527,CDK9,50064.0,50583.0,103888.0,46499.0,68902.0,36754.0,13597.0,22595.0,42890.0,36082.0,83979.0,49816.0
gRNA_CDK9_targ_1528,CDK9,10921.0,17637.0,41656.0,14437.0,33996.0,9618.0,6844.0,7755.0,11900.0,29186.0,46629.0,19651.0
gRNA_CDK9_targ_1529,CDK9,6258.0,8856.0,28112.0,22944.0,23554.0,19378.0,8488.0,4560.0,15693.0,12940.0,20823.0,24784.0
gRNA_CDK9_targ_1530,CDK9,15687.0,16167.0,32967.0,13012.0,28477.0,14160.0,4804.0,9965.0,10082.0,6817.0,47951.0,20282.0
gRNA_CDK9_targ_1531,CDK9,6205.0,13286.0,19329.0,16109.0,11202.0,9526.0,2494.0,11368.0,2041.0,6704.0,20551.0,2842.0
gRNA_CDK9_targ_1532,CDK9,7502.0,5632.0,14927.0,4014.0,22432.0,12079.0,1122.0,2759.0,5980.0,3434.0,9559.0,27115.0
gRNA_CDK9_targ_1533,CDK9,5719.0,7522.0,16467.0,3942.0,10169.0,5275.0,3406.0,2386.0,8110.0,7343.0,5634.0,15460.0
gRNA_CDK9_targ_1534,CDK9,10230.0,16743.0,24831.0,12269.0,19860.0,11382.0,10826.0,17051.0,11021.0,42422.0,28360.0,74802.0
gRNA_CDK9_targ_1535,CDK9,21853.0,18527.0,36563.0,20835.0,34854.0,13960.0,9173.0,15969.0,9896.0,29950.0,23072.0,80390.0
gRNA_CDK9_targ_1536,CDK9,8050.0,8217.0,19195.0,14099.0,10213.0,5301.0,3442.0,12145.0,6383.0,6822.0,24486.0,11565.0
gRNA_CDK9_targ_1537,CDK9,3362.0,9559.0,9874.0,4047.0,9336.0,5018.0,4463.0,6744.0,5901.0,3563.0,6866.0,22301.0
gRNA_CDK9_targ_1538,CDK9,21365.0,20938.0,40958.0,14679.0,38274.0,10524.0,5133.0,8630.0,8410.0,12191.0,26287.0,13108.0
gRNA_CDK9_targ_1539,CDK9,33013.0,39304.0,57664.0,27526.0,48071.0,25907.0,15215.0,10193.0,14369.0,30177.0,33667.0,58698.0
gRNA_CDK9_targ_1540,CDK9,10025.0,14931.0,17804.0,9798.0,16833.0,19312.0,10518.0,14429.0,20074.0,5146.0,28410.0,20467.0
gRNA_CDK9_targ_1541,CDK9,21452.0,40632.0,63703.0,32755.0,44258.0,28915.0,21905.0,18966.0,17134.0,27928.0,41266.0,24852.0
gRNA_CDK9_targ_1542,CDK9,14288.0,28025.0,44591.0,18382.0,31377.0,33657.0,12270.0,13385.0,8789.0,24533.0,47594.0,13989.0
gRNA_CDK9_targ_1543,CDK9,17732.0,20565.0,40269.0,23901.0,26670.0,12547.0,16999.0,8889.0,16564.0,4966.0,19821.0,16979.0
gRNA_CDK9_targ_1544,CDK9,17507.0,26980.0,57058.0,22905.0,28840.0,15600.0,10120.0,20898.0,16814.0,15316.0,12245.0,158380.0
gRNA_CDK9_targ_1545,CDK9,37820.0,27927.0,68263.0,26787.0,57046.0,36752.0,18400.0,23821.0,48661.0,69145.0,78593.0,46423.0
gRNA_CDK9_targ_1546,CDK9,8847.0,7645.0,16402.0,6298.0,9896.0,11530.0,2612.0,2896.0,4190.0,9979.0,3601.0,4149.0
gRNA_CDK9_targ_1547,CDK9,26197.0,15412.0,35341.0,13426.0,26594.0,11153.0,7007.0,4287.0,5569.0,21082.0,3211.0,20518.0
gRNA_CDK9_targ_1548,CDK9,12012.0,6936.0,18495.0,8720.0,8961.0,3003.0,3844.0,1574.0,4434.0,1941.0,13952.0,6294.0
gRNA_CDK9_targ_1549,CDK9,8271.0,20493.0,24174.0,5470.0,20922.0,7509.0,4660.0,1655.0,4431.0,11068.0,14491.0,3772.0
gRNA_CDK9_targ_1550,CDK9,14347.0,22765.0,41420.0,15908.0,20740.0,19457.0,3752.0,4256.0,6352.0,5110.0,17324.0,53124.0
gRNA_CDK9_targ_1551,CDK9,10459.0,16690.0,39471.0,19395.0,19711.0,11332.0,8020.0,5914.0,5265.0,11615.0,17980.0,36925.0
gRNA_CDK9_targ_1552,CDK9,5114.0,13594.0,26409.0,14432.0,23646.0,5101.0,1911.0,11293.0,5593.0,6561.0,8817.0,24899.0
gRNA_CDK9_targ_1553,CDK9,7515.0,24166.0,27240.0,17454.0,38656.0,18796.0,5475.0,5115.0,29363.0,13595.0,29445.0,13146.0
gRNA_CDK9_targ_1554,CDK9,6775.0,7646.0,19329.0,2316.0,14034.0,1680.0,1890.0,2186.0,1462.0,3025.0,12236.0,4977.0
gRNA_CDK9_targ_1555,CDK9,20374.0,21512.0,42799.0,13933.0,28932.0,10922.0,6570.0,6086.0,8348.0,11248.0,43998.0,7591.0
gRNA_CDK9_targ_1556,CDK9,17866.0,30103.0,44830.0,19010.0,21483.0,8555.0,4666.0,7440.0,7160.0,12652.0,22943.0,8952.0
gRNA_CDK9_targ_1557,CDK9,9157.0,19429.0,44986.0,7883.0,17014.0,12993.0,3754.0,4807.0,9100.0,7390.0,5831.0,5562.0
gRNA_CDK9_targ_1558,CDK9,7412.0,10321.0,21253.0,9694.0,8602.0,3621.0,2019.0,1521.0,4323.0,6485.0,2643.0,5045.0
gRNA_CDK9_targ_1559,CDK9,10305.0,5301.0,24039.0,7067.0,8796.0,3524.0,1789.0,2803.0,2777.0,8164.0,5531.0,11228.0
gRNA_CDK9_targ_1560,CDK9,18787.0,31801.0,51301.0,17750.0,44061.0,21182.0,16112.0,24831.0,9098.0,12015.0,35382.0,26348.0
gRNA_CDK9_targ_1561,CDK9,7097.0,12074.0,25520.0,9964.0,14937.0,6424.0,4583.0,6306.0,2332.0,5730.0,36971.0,7016.0
gRNA_CDK9_targ_1562,CDK9,5132.0,5588.0,17457.0,9505.0,12871.0,7484.0,4380.0,9738.0,8297.0,27454.0,11522.0,12316.0
gRNA_CDK9_targ_1563,CDK9,7134.0,12122.0,18639.0,19300.0,18628.0,13164.0,3014.0,2918.0,4725.0,1643.0,16435.0,13727.0
gRNA_CDK9_targ_1564,CDK9,8239.0,18301.0,36340.0,8567.0,31209.0,6885.0,1548.0,6419.0,4149.0,4229.0,49093.0,13565.0
gRNA_CDK9_targ_1565,CDK9,9572.0,21803.0,33952.0,16262.0,23785.0,15305.0,10845.0,8450.0,9796.0,15458.0,24348.0,4559.0
gRNA_CDK9_targ_1566,CDK9,9726.0,13405.0,21091.0,17988.0,32805.0,11215.0,9179.0,3826.0,5838.0,50149.0,12441.0,28092.0
gRNA_CDK9_targ_1567,CDK9,7811.0,11048.0,24369.0,7503.0,21979.0,8409.0,3332.0,4243.0,13860.0,3212.0,28237.0,19152.0
gRNA_CDK9_targ_1568,CDK9,13062.0,15359.0,32314.0,13818.0,25557.0,11911.0,8784.0,9800.0,7005.0,21691.0,38769.0,19765.0
gRNA_CDK9_targ_1569,CDK9,13894.0,30287.0,31769.0,34727.0,31717.0,31238.0,17338.0,13791.0,18259.0,19907.0,63182.0,200042.0
gRNA_CDK9_targ_1570,CDK9,20695.0,27554.0,34933.0,11193.0,17809.0,10002.0,4379.0,3027.0,7327.0,6483.0,18105.0,8227.0
gRNA_CDK9_targ_1571,CDK9,2617.0,6788.0,13034.0,6213.0,4173.0,2578.0,1015.0,3030.0,2842.0,469.0,9243.0,744.0
